date,open,high,low,close,volume,symbol
2024-10-24,249.55925,258.38406,246.06114,246.558,328469800.0,SDTTR
2024-10-25,243.60847,247.35306,241.48972,243.6761,151212583.0,SDTTR
2024-10-28,246.16846,251.17912,242.78165,244.4711,128683121.0,SDTTR
2024-10-30,248.98685,253.1667,243.77542,247.1543,308468375.0,SDTTR
2024-10-31,250.6544,255.15427,245.16672,253.4151,293575800.0,SDTTR
2024-11-01,257.435,266.0859,250.43378,255.8996,604193291.0,SDTTR
2024-11-04,247.56871,257.1418,242.4835,242.4835,175561297.0,SDTTR
2024-11-05,243.32823,247.6512,239.00526,243.4773,125448391.0,SDTTR
2024-11-06,242.65047,245.06735,238.90587,240.7941,114231164.0,SDTTR
2024-11-07,237.68552,242.58289,235.03012,239.0053,109712542.0,SDTTR
2024-11-08,240.65593,244.07356,237.51457,241.4897,115821907.0,SDTTR
2024-11-11,242.32051,244.47108,239.70091,244.4711,112102943.0,SDTTR
2024-11-12,237.8485,243.27853,235.82516,236.0239,104502424.0,SDTTR
2024-11-13,239.88177,244.07356,235.22888,236.0239,163354478.0,SDTTR
2024-11-14,236.49397,238.409,234.43385,234.8314,76302159.0,SDTTR
2024-11-15,235.3859,237.9121,232.04877,233.0426,92627204.0,SDTTR
2024-11-18,232.69075,235.52702,231.05498,231.5519,94647385.0,SDTTR
2024-11-19,236.05074,242.78165,227.97423,233.8376,403365865.0,SDTTR
2024-11-20,230.29276,234.43385,227.87488,228.5705,146057179.0,SDTTR
2024-11-21,228.64207,230.75684,225.19167,228.8687,125256478.0,SDTTR
2024-11-22,233.1161,237.41519,227.97423,231.7506,209935607.0,SDTTR
2024-11-25,230.53857,235.78181,225.90771,225.9077,258607424.0,SDTTR
2024-11-26,227.52347,230.2962,225.60849,226.5061,161188214.0,SDTTR
2024-11-27,230.88367,235.68208,226.60588,228.4012,187071262.0,SDTTR
2024-11-28,228.20868,232.09149,226.20692,229.3986,129127608.0,SDTTR
2024-11-29,226.57596,228.89986,225.60849,225.7082,98892086.0,SDTTR
2024-12-02,228.34532,233.38809,226.30666,226.5061,171139757.0,SDTTR
2024-12-03,226.70163,228.50092,225.90771,226.2069,101730447.0,SDTTR
2024-12-04,228.03215,231.49307,225.40901,228.0022,208306731.0,SDTTR
2024-12-05,230.43384,232.68993,227.40378,231.7923,178514908.0,SDTTR
2024-12-06,231.80125,234.28574,230.09673,231.5928,149142031.0,SDTTR
2024-12-09,229.98502,233.08888,228.60065,229.7975,142928810.0,SDTTR
2024-12-10,227.04074,229.89725,225.50876,225.7082,110491322.0,SDTTR
2024-12-11,221.9022,227.703,218.42732,218.5271,131360824.0,SDTTR
2024-12-12,220.2316,222.71608,218.22784,219.4247,93919969.0,SDTTR
2024-12-13,223.7344,227.00484,219.02576,226.7056,122630702.0,SDTTR
2024-12-16,229.62497,231.99176,226.20692,228.3014,182408145.0,SDTTR
2024-12-17,225.3332,230.49568,222.41685,226.2069,108398349.0,SDTTR
2024-12-18,223.07315,227.703,218.82626,218.8263,90261654.0,SDTTR
2024-12-19,216.82652,221.91817,212.9417,214.9365,156873392.0,SDTTR
2024-12-20,214.40686,217.72916,212.44301,214.0388,90239706.0,SDTTR
2024-12-23,213.528,216.7,211.7,212.6,72535980.0,SDTTR
2024-12-24,211.079,214.1,207.0,210.1,62828276.0,SDTTR
2024-12-25,212.106,216.8,210.1,211.4,72111433.0,SDTTR
2024-12-26,222.219,232.5,211.4,218.4,399084752.0,SDTTR
2024-12-27,220.189,227.1,214.4,217.1,247156278.0,SDTTR
2024-12-30,216.536,218.6,214.0,214.2,80695876.0,SDTTR
2024-12-31,214.078,216.5,212.1,213.2,59172769.0,SDTTR
2025-01-02,214.561,216.7,213.0,213.3,78284770.0,SDTTR
2025-01-03,214.024,215.7,213.2,214.8,70289927.0,SDTTR
2025-01-06,218.563,221.0,215.7,218.7,111202410.0,SDTTR
2025-01-07,218.614,220.8,216.8,218.3,88012799.0,SDTTR
2025-01-08,215.572,218.5,213.2,213.2,77898400.0,SDTTR
2025-01-09,214.927,217.0,213.5,216.4,50583305.0,SDTTR
2025-01-10,216.581,219.5,214.6,215.9,75674965.0,SDTTR
2025-01-13,213.105,217.6,210.1,211.1,119944698.0,SDTTR
2025-01-14,211.058,214.1,208.7,208.8,73565923.0,SDTTR
2025-01-15,209.77,213.0,208.0,209.1,74929875.0,SDTTR
2025-01-16,208.97,211.2,207.4,209.0,56703165.0,SDTTR
2025-01-17,211.294,212.7,208.1,211.5,85641507.0,SDTTR
2025-01-20,214.235,217.9,210.9,213.0,75100625.0,SDTTR
2025-01-21,212.016,214.5,210.2,210.6,44254523.0,SDTTR
2025-01-22,210.598,212.7,209.7,210.3,39150863.0,SDTTR
2025-01-23,212.013,213.3,210.4,212.3,49528757.0,SDTTR
2025-01-24,210.565,212.5,209.0,210.5,50113744.0,SDTTR
2025-01-27,207.374,210.6,204.7,205.4,44626971.0,SDTTR
2025-01-28,205.38,207.2,204.1,204.8,42646962.0,SDTTR
2025-01-29,206.127,210.5,203.7,203.7,63935544.0,SDTTR
2025-01-30,203.563,205.2,201.8,201.8,41670304.0,SDTTR
2025-01-31,198.354,203.3,195.5,197.0,69955714.0,SDTTR
2025-02-03,190.783,196.3,187.8,188.0,69782376.0,SDTTR
2025-02-04,195.722,201.8,188.6,193.4,167046806.0,SDTTR
2025-02-05,189.391,193.8,186.4,187.4,52370489.0,SDTTR
2025-02-06,196.453,201.5,187.4,197.2,142711055.0,SDTTR
2025-02-07,197.049,200.0,193.3,197.0,63511279.0,SDTTR
2025-02-10,195.482,199.0,193.6,194.5,47356329.0,SDTTR
2025-02-11,192.52,194.1,191.0,192.7,36811466.0,SDTTR
2025-02-12,190.371,193.5,188.2,188.6,42305871.0,SDTTR
2025-02-13,189.686,191.0,188.4,189.8,34334463.0,SDTTR
2025-02-14,188.592,190.2,186.9,188.5,33309572.0,SDTTR
2025-02-17,190.163,191.2,188.4,190.0,49804901.0,SDTTR
2025-02-18,187.76,190.2,185.9,187.6,36435178.0,SDTTR
2025-02-19,188.205,193.6,185.7,186.6,42980040.0,SDTTR
2025-02-20,188.019,190.2,186.0,188.4,34591441.0,SDTTR
2025-02-21,186.078,190.5,181.1,182.2,47921533.0,SDTTR
2025-02-24,187.036,191.1,182.6,186.1,91133015.0,SDTTR
2025-02-25,182.257,186.1,179.1,179.1,43095236.0,SDTTR
2025-02-26,182.185,186.8,178.8,181.0,74862573.0,SDTTR
2025-02-27,184.379,187.3,179.9,185.3,77322324.0,SDTTR
2025-02-28,185.443,187.7,183.4,184.0,45719385.0,SDTTR
2025-03-03,185.994,189.5,184.0,184.4,51514899.0,SDTTR
2025-03-04,185.653,190.8,180.0,182.4,131390073.0,SDTTR
2025-03-05,185.245,187.8,182.4,186.6,85626096.0,SDTTR
2025-03-06,195.939,199.7,186.7,198.0,273815176.0,SDTTR
2025-03-07,206.231,213.4,195.7,206.9,370920500.0,SDTTR
2025-03-10,221.526,227.3,208.0,219.9,392473311.0,SDTTR
2025-03-11,223.784,229.4,219.9,221.3,305280767.0,SDTTR
2025-03-12,205.007,214.0,200.6,201.3,330490585.0,SDTTR
2025-03-13,205.911,209.7,201.5,206.1,186883179.0,SDTTR
2025-03-14,204.095,208.1,202.1,203.8,123752619.0,SDTTR
2025-03-17,206.323,210.6,204.1,207.9,154339513.0,SDTTR
2025-03-18,219.12,227.3,206.0,221.0,641492192.0,SDTTR
2025-03-19,215.151,228.5,198.9,199.5,587221303.0,SDTTR
2025-03-20,210.986,218.8,199.7,215.1,406852901.0,SDTTR
2025-03-21,204.105,220.0,194.5,199.1,291011940.0,SDTTR
2025-03-24,200.153,208.0,188.1,201.8,280959588.0,SDTTR
2025-03-25,204.373,207.8,201.2,203.2,192414468.0,SDTTR
2025-03-26,199.401,203.2,196.0,198.7,115455395.0,SDTTR
2025-03-27,198.997,203.0,191.6,193.1,89298403.0,SDTTR
2025-03-28,195.036,198.9,190.6,197.5,101889191.0,SDTTR
2025-04-02,200.414,203.3,195.6,200.6,99493141.0,SDTTR
2025-04-03,198.902,202.4,196.0,196.3,73912916.0,SDTTR
2025-04-04,195.272,199.2,193.0,193.1,70176991.0,SDTTR
2025-04-07,188.444,192.0,185.4,190.4,87015584.0,SDTTR
2025-04-08,197.298,201.0,191.5,196.6,142757037.0,SDTTR
2025-04-09,201.495,206.1,196.3,197.0,152145644.0,SDTTR
2025-04-10,203.857,206.3,200.6,202.7,135776679.0,SDTTR
2025-04-11,213.866,219.6,202.8,215.0,413588396.0,SDTTR
2025-04-14,220.851,226.7,212.4,213.4,244717203.0,SDTTR
2025-04-15,209.199,218.1,205.5,205.8,180545419.0,SDTTR
2025-04-16,205.608,211.3,202.6,202.7,142138134.0,SDTTR
2025-04-17,211.664,218.6,202.9,206.0,364965705.0,SDTTR
2025-04-18,204.063,208.0,201.5,203.9,101305925.0,SDTTR
2025-04-21,204.353,207.7,201.1,201.4,104858583.0,SDTTR
2025-04-22,199.909,204.9,195.5,195.5,78080732.0,SDTTR
2025-04-24,196.615,199.5,194.3,196.5,72438005.0,SDTTR
2025-04-25,196.671,198.1,195.6,195.8,53152568.0,SDTTR
2025-04-28,200.661,204.7,195.5,197.7,150875068.0,SDTTR
2025-04-29,199.813,203.5,196.4,197.1,94711173.0,SDTTR
2025-04-30,194.638,200.4,191.5,193.0,76059449.0,SDTTR
2025-05-02,192.613,195.7,191.4,191.5,50898341.0,SDTTR
2025-05-05,190.63,193.8,189.5,189.7,50872035.0,SDTTR
2025-05-06,191.469,194.9,188.8,190.1,72730225.0,SDTTR
2025-05-07,197.808,203.0,190.7,190.7,215690597.0,SDTTR
2025-05-08,191.569,198.3,186.7,191.8,201782802.0,SDTTR
2025-05-09,192.098,196.0,190.0,192.5,90558756.0,SDTTR
2025-05-12,190.846,195.5,189.0,190.2,108747228.0,SDTTR
2025-05-13,186.133,189.3,185.0,185.5,79343052.0,SDTTR
2025-05-14,184.93,187.2,182.5,182.5,59323661.0,SDTTR
2025-05-15,184.566,186.9,182.7,183.3,45165859.0,SDTTR
2025-05-16,185.193,187.7,183.2,184.1,54466156.0,SDTTR
2025-05-20,182.749,185.6,181.5,181.5,33596841.0,SDTTR
2025-05-21,184.439,189.0,180.1,182.3,102209590.0,SDTTR
2025-05-22,183.116,184.5,181.9,182.9,43249006.0,SDTTR
2025-05-23,182.861,184.8,181.7,181.7,44882048.0,SDTTR
2025-05-26,181.036,184.2,179.4,179.4,38298637.0,SDTTR
2025-05-27,179.662,181.8,178.0,178.0,34481501.0,SDTTR
2025-05-28,175.754,179.3,173.0,173.2,39887948.0,SDTTR
2025-05-29,169.319,175.8,167.4,168.7,50994816.0,SDTTR
2025-05-30,171.181,176.2,166.4,176.2,69971681.0,SDTTR
2025-06-02,171.74,176.2,168.6,169.0,35959254.0,SDTTR
2025-06-03,169.781,171.8,168.7,169.2,28283606.0,SDTTR
2025-06-04,173.803,177.3,169.8,174.3,65217796.0,SDTTR
2025-06-05,177.404,180.2,174.1,177.6,44434446.0,SDTTR
2025-06-10,180.71,184.9,177.3,180.8,82534998.0,SDTTR
2025-06-11,183.084,185.1,180.7,181.0,56755964.0,SDTTR
2025-06-12,188.277,193.0,182.4,182.5,237907717.0,SDTTR
2025-06-13,194.974,200.0,189.0,194.0,585469805.0,SDTTR
2025-06-16,207.998,213.4,197.5,213.4,473717042.0,SDTTR
2025-06-17,230.103,234.7,220.0,234.7,382019396.0,SDTTR
2025-06-18,258.0,258.0,258.0,258.0,75205452.0,SDTTR
2025-06-19,247.458,283.75,232.2,232.2,980984781.0,SDTTR
2025-06-20,218.113,230.0,209.0,209.0,2121537363.0,SDTTR
2025-06-23,226.527,229.9,218.5,229.9,1206792926.0,SDTTR
2025-06-24,212.892,232.3,207.0,207.0,2533724361.0,SDTTR
2025-06-25,199.723,215.7,189.0,192.6,1728921803.0,SDTTR
2025-06-26,187.476,195.6,181.1,181.6,571519639.0,SDTTR
2025-06-27,188.527,195.1,181.5,184.7,1067601887.0,SDTTR
2025-06-30,181.487,186.9,179.6,180.8,543023757.0,SDTTR
2025-07-01,179.615,182.2,177.9,178.8,303846626.0,SDTTR
2025-07-02,178.583,181.4,176.9,177.0,495658464.0,SDTTR
2025-07-03,178.137,180.0,177.0,177.6,285199309.0,SDTTR
2025-07-04,179.61,182.9,176.8,179.4,459464218.0,SDTTR
2025-07-07,178.243,180.4,176.9,177.0,280123241.0,SDTTR
2025-07-08,175.097,178.7,172.6,172.6,210444204.0,SDTTR
2025-07-09,172.793,173.8,172.2,172.8,143109440.0,SDTTR
2025-07-10,173.899,176.7,172.9,173.2,188596599.0,SDTTR
2025-07-11,172.075,174.2,169.9,170.7,170163240.0,SDTTR
2025-07-14,171.341,172.8,170.1,171.7,162153149.0,SDTTR
2025-07-16,182.487,188.8,171.4,188.8,1181811281.0,SDTTR
2025-07-17,185.644,192.7,180.4,182.5,1125299609.0,SDTTR
2025-07-18,189.943,193.9,185.9,187.7,1134219789.0,SDTTR
2025-07-21,190.695,194.6,187.5,191.5,882241722.0,SDTTR
2025-07-22,189.826,192.6,186.6,186.9,397281753.0,SDTTR
2025-07-23,189.89,192.7,187.1,188.6,545520749.0,SDTTR
2025-07-24,187.33,189.5,185.5,187.0,347851949.0,SDTTR
2025-07-25,189.282,191.9,186.4,189.9,514249505.0,SDTTR
2025-07-28,186.645,191.7,183.8,187.9,383663806.0,SDTTR
2025-07-29,184.551,188.9,181.5,181.5,281546196.0,SDTTR
2025-07-30,178.584,182.8,176.7,177.2,210913217.0,SDTTR
2025-07-31,178.685,180.9,176.8,180.0,209696510.0,SDTTR
2025-08-01,180.059,181.5,179.0,179.6,123917466.0,SDTTR
2025-08-04,180.63,182.9,179.1,182.9,162728112.0,SDTTR
2025-08-05,181.269,183.5,180.1,180.3,195802640.0,SDTTR
2025-08-06,185.977,190.6,179.5,187.7,589818346.0,SDTTR
2025-08-07,187.476,191.3,185.1,186.1,244502931.0,SDTTR
2025-08-08,187.095,189.9,185.1,186.0,247539467.0,SDTTR
2025-08-11,184.091,187.4,182.5,182.6,149678343.0,SDTTR
2025-08-12,182.003,183.7,181.1,182.2,91315922.0,SDTTR
2025-08-13,187.074,190.5,180.8,187.2,360278249.0,SDTTR
2025-08-14,184.624,188.8,180.7,180.9,197632084.0,SDTTR
2025-08-15,182.991,185.4,180.5,184.7,151840577.0,SDTTR
2025-08-18,186.485,188.9,184.7,188.5,256308270.0,SDTTR
2025-08-19,189.395,192.9,187.2,188.0,298294608.0,SDTTR
2025-08-20,182.237,186.1,180.3,183.0,296153830.0,SDTTR
2025-08-21,183.084,184.8,181.8,183.3,138840945.0,SDTTR
2025-08-22,185.96,188.5,182.7,186.3,278759845.0,SDTTR
2025-08-25,188.64,191.0,187.2,189.0,236752440.0,SDTTR
2025-08-26,194.173,199.5,187.6,193.5,740503877.0,SDTTR
2025-08-27,204.74,210.5,192.3,201.2,1191649849.0,SDTTR
2025-08-28,200.675,208.6,194.5,200.0,712159827.0,SDTTR
2025-08-29,205.274,210.4,197.0,207.4,634992387.0,SDTTR
2025-09-01,204.878,211.0,198.8,198.8,418518100.0,SDTTR
2025-09-02,197.108,205.2,189.9,193.0,483804833.0,SDTTR
2025-09-03,198.242,206.5,190.6,201.4,470199320.0,SDTTR
2025-09-04,205.071,208.9,201.4,207.1,463028724.0,SDTTR
2025-09-05,202.684,208.2,195.7,195.7,436358211.0,SDTTR
2025-09-08,191.032,193.7,187.3,191.8,236867354.0,SDTTR
2025-09-09,196.991,203.0,191.0,197.2,658199156.0,SDTTR
2025-09-10,204.102,208.2,200.2,200.6,471220197.0,SDTTR
2025-09-11,199.067,204.7,192.9,193.2,334710807.0,SDTTR
2025-09-12,190.7,194.2,188.0,188.0,228856042.0,SDTTR
2025-09-15,192.342,200.6,183.3,199.5,317413730.0,SDTTR
2025-09-16,212.404,219.4,200.8,219.4,860385623.0,SDTTR
2025-09-17,210.395,224.8,205.6,205.8,806003249.0,SDTTR
2025-09-18,208.849,215.0,204.1,210.2,614663998.0,SDTTR
2025-09-19,216.003,220.1,209.2,217.9,766833449.0,SDTTR
2025-09-22,230.651,235.1,223.3,231.9,925931731.0,SDTTR
2025-09-23,232.892,237.0,227.4,232.0,591698961.0,SDTTR
2025-09-24,236.362,242.5,229.7,233.8,643925941.0,SDTTR
2025-09-25,226.445,236.6,221.3,223.0,342942465.0,SDTTR
2025-09-26,219.894,225.5,214.7,215.6,349951632.0,SDTTR
2025-09-29,211.378,216.1,207.9,210.3,248503329.0,SDTTR
2025-09-30,206.824,211.6,203.0,206.6,191550957.0,SDTTR
2025-10-01,205.531,211.4,200.4,208.8,226733289.0,SDTTR
2025-10-02,207.198,210.8,204.1,205.2,170046894.0,SDTTR
2025-10-03,204.501,207.0,201.8,203.0,125611164.0,SDTTR
2025-10-06,198.025,204.7,194.4,195.0,208133061.0,SDTTR
2025-10-07,195.974,199.1,193.6,197.0,185441232.0,SDTTR
2025-10-08,196.01,199.3,193.0,193.0,155541274.0,SDTTR
2025-10-09,192.965,195.9,190.7,191.6,172400099.0,SDTTR
2025-10-10,191.301,193.2,189.0,190.5,116371586.0,SDTTR
2025-10-13,186.736,190.0,184.0,184.6,105240668.0,SDTTR
2025-10-14,183.922,188.3,180.0,180.3,139631658.0,SDTTR
2025-10-15,182.98,185.3,180.7,182.5,103368763.0,SDTTR
2025-10-16,183.346,185.7,180.2,182.4,101399931.0,SDTTR
2025-10-17,178.034,184.0,174.6,177.1,118410410.0,SDTTR
2025-10-20,177.918,180.3,174.8,178.0,93740626.0,SDTTR
2025-10-21,179.726,182.1,177.6,178.3,172123945.0,SDTTR
2025-10-22,180.877,183.3,177.5,177.5,221402816.0,SDTTR
2025-10-23,178.288,180.6,177.1,178.0,107215885.0,SDTTR
2025-10-24,182.582,184.9,178.1,183.3,148844223.0,SDTTR
2025-10-27,188.872,196.9,182.8,188.2,399385468.0,SDTTR
2025-10-28,187.271,191.6,184.4,184.4,87502928.0,SDTTR
2025-10-30,187.78,191.4,184.9,186.9,200382653.0,SDTTR
2025-10-31,188.734,191.3,184.5,190.5,135533571.0,SDTTR
2025-11-03,194.004,197.5,190.5,193.4,194428375.0,SDTTR
2025-11-04,190.16,195.6,187.1,188.8,111318889.0,SDTTR
2025-11-05,189.57,191.3,187.9,190.1,106835037.0,SDTTR
2025-11-06,190.981,192.7,189.3,191.0,109845055.0,SDTTR
2025-11-07,188.261,192.8,184.7,186.4,127610339.0,SDTTR
2025-11-10,185.794,189.1,184.3,185.0,73510074.0,SDTTR
2025-11-11,180.089,185.2,176.2,179.4,119204243.0,SDTTR
2025-11-12,179.73,182.8,177.0,178.1,117627977.0,SDTTR
2025-11-13,177.149,179.7,175.8,176.4,55522654.0,SDTTR
2025-11-14,179.361,184.6,175.0,176.0,194741793.0,SDTTR
2025-11-17,179.926,181.8,177.0,181.2,117476185.0,SDTTR
