date,regime_val,risk_mult,strategy_ret,market_ret,alpha_ret,hit_rate,equity,market_equity,alpha_equity
2025-01-02,0.0389425730920633,1.0,0.006064777278403923,0.1154819294476485,-0.10941715216924458,0.16578759323096373,1.0003023687310792,1.0054792834262825,0.9942227953303603
2025-01-03,0.0389545759663727,1.0,-0.030027993829650677,0.1154819294476485,-0.14550992327729917,0.008519873166721807,0.9987786660869902,1.0109885893994304,0.9864363498937575
2025-01-07,0.041234469514829,1.0,-0.02923374253464748,-0.0552599860123905,0.026026243477743023,0.008184595712841294,0.9972980982164498,1.008119161246243,0.9877044057131806
2025-01-08,0.1097113116842061,1.0,0.003474953075795863,-0.146962216362178,0.15043716943797386,0.32119647756618597,0.9974710910520426,1.0001388159449736,0.9946496547303706
2025-01-09,0.164024173029782,1.0,-0.004230369445312653,-0.2013377718872867,0.19710740244197403,0.14950510221536373,0.9972596823655713,0.9889593483624498,1.0036372967863028
2025-01-10,0.1571801950677749,1.0,0.026110234050347656,-0.0919055063091454,0.11801574035949305,0.8210248048348469,0.9985457383651198,0.984203697325719,1.0092509989072573
2025-01-14,0.1544673881421618,1.0,0.007114959300606406,-0.0122626829063957,0.019377642207002107,0.6061179072479645,0.998899773963327,0.9835967052066368,1.0102199554550566
2025-01-15,0.1537911726535916,1.0,-0.004165342600630892,-0.0122626829063957,0.008097340305764807,0.4259940375060296,0.9986913232453423,0.9829900874403776,1.010627395294868
2025-01-16,0.1531157488715862,1.0,0.054053864426379314,-0.0122626829063957,0.06631654733277502,0.7373729517377443,1.001323518938353,0.9823838437960655,1.0138772402297558
2025-01-17,0.1524411154065748,1.0,0.019924006931364,-0.0122626829063957,0.0321866898377597,0.9999999999999999,1.002311717843662,0.9817779740429664,1.0154844716256506
2025-01-21,0.1479647051359556,1.0,0.11370678410477332,-0.0122626829063957,0.125969467011169,0.5655545210523509,1.0077234176839214,0.9811724779504889,1.0215264530436787
2025-01-22,0.1473300881809673,1.0,0.11732310532604895,-0.0122626829063957,0.12958578823244465,0.9999999999999999,1.0133285757729076,0.9805673552881837,1.0277691520325982
2025-01-23,0.1466961724952065,1.0,0.07929247007497747,-0.0122626829063957,0.09155515298137318,0.6472203858620684,1.0172020979972338,0.9799626058257437,1.0322808306865778
2025-01-24,0.145995849257865,1.0,0.07734381176561575,-0.0122626829063957,0.08960649467201146,0.6897816225049581,1.020998169158308,0.9793582293330036,1.0367196895063973
2025-01-28,0.1413720571374297,1.0,0.09203983736011324,-0.0122626829063957,0.10430252026650895,0.839315361468741,1.0255028871492082,0.9787542255799404,1.041875318543811
2025-01-29,0.1400534096421215,1.0,0.13723411048694673,-0.0122626829063957,0.14949679339334243,0.801263404267443,1.032118069204106,0.9781505943366726,1.049158583684958
2025-01-30,0.1387378055446633,1.0,0.13766356368124377,-0.0122626829063957,0.14992624658763948,0.5938628938830351,1.038795533730523,0.9775473353734607,1.05651249457903
2025-01-31,0.1374252343210968,1.0,0.13689743857041275,-0.0122626829063957,0.14916012147680846,0.6128664554535609,1.0454809844282977,0.9769444484607069,1.0638824991721227
2025-02-07,0.0302004660614121,1.0,0.3778022370459086,0.0038639633644843006,0.3739382736814243,1.0,1.062369227344188,0.9771328467889587,1.0809162003099773
2025-02-11,0.1163493996749795,1.0,0.22485720205625517,-0.0020067438866044,0.22686394594285958,0.8140934325803201,1.0731977547585565,0.9770347104438477,1.0920231523993005
2025-02-12,0.1151494493032494,1.0,0.18863145635500414,-0.0020067438866044,0.19063820024160855,1.0,1.0825104970590895,0.9769365839548605,1.1015921608230075
2025-02-13,0.1139520757857661,1.0,0.17725627217333972,-0.0020067438866044,0.17926301605994413,1.0,1.0913791861385644,0.9768384673210071,1.1107117613502173
2025-02-14,0.1127572708308679,1.0,0.09572828476123496,-0.0020067438866044,0.09773502864783937,0.7321473631071587,1.0963792579219078,0.9767403605412978,1.1159024903189112
2025-02-18,0.1073816017617099,1.0,0.1280604074734415,-0.0020067438866044,0.1300671513600459,0.7122003599527161,1.1030048662981384,0.9766422636147428,1.1227458522737586
2025-02-19,0.1063163423587307,1.0,0.07738513554908298,-0.0020067438866044,0.07939187943568739,0.7164888653358646,1.10712326593114,0.9765441765403526,1.1270428201220453
2025-02-20,0.1055846603531383,1.0,0.1519684251579681,-0.0020067438866044,0.1539751690445725,0.8290171951001646,1.114982384936911,0.9764460993171378,1.1351421230590197
2025-02-21,0.1051244520817102,1.0,0.0765627314322556,-0.0020067438866044,0.07856947531886001,0.49340831135890073,1.1191027766743542,0.9763480319441088,1.139443108585995
2025-02-25,0.1034620133339063,1.0,0.03906326607224399,-0.0020067438866044,0.04107000995884839,0.2990288572248248,1.1212490107147703,0.9762499744202765,1.1417384920470854
2025-02-26,0.1023437338290209,1.0,0.07581382281452233,-0.0020067438866044,0.07782056670112673,0.44930493817153455,1.1253534038339346,0.9761519267446517,1.1460246689915792
2025-02-27,0.1013042822426573,1.0,0.1676104564131294,-0.0020067438866044,0.16961720029973382,0.7214335644868777,1.1341064689243434,0.9760538889162452,1.1550376837139884
2025-02-28,0.1002667891048447,1.0,0.10504824148407158,-0.0020067438866044,0.10705498537067598,0.7231795609846983,1.1397848749467865,0.9759558609340682,1.1609262016081454
2025-03-07,0.0134765743495193,1.0,0.10765330026272939,0.061114212500696694,0.046539087762032694,0.3118509734219611,1.1456265815057902,0.9788548186079818,1.1635696527857973
2025-03-13,0.0905678231618873,1.0,0.16246829161890075,-0.0132264775473558,0.17569476916625654,0.8827017587959893,1.1542825696826435,0.9782033762710611,1.173024586880998
2025-03-14,0.0895603422925215,1.0,0.13539764838367152,-0.0132264775473558,0.1486241259310273,0.5718887885266455,1.1616345942750685,0.9775523674786357,1.1811798015822252
2025-03-18,0.0855489647641121,1.0,0.17702423527617203,-0.0132264775473558,0.19025071282352785,0.7345635671323923,1.171139980972065,0.9769017919421754,1.191510665962785
2025-03-19,0.0845507312879481,1.0,0.14949296997667358,-0.0132264775473558,0.1627194475240294,0.8139384463475319,1.1793266790363883,0.9762516493733419,1.2005263070657273
2025-03-20,0.0827860345595787,1.0,0.11683774865512146,-0.0132264775473558,0.13006422620247726,0.6127944165782098,1.1858605662806987,0.9756019394839888,1.2078884750667462
2025-03-21,0.0817194215878556,1.0,0.12946607392087398,-0.0132264775473558,0.1426925514682298,0.7748830995853119,1.193101212662619,0.9749526619861616,1.2159712516453214
2025-03-25,0.0791630328116781,1.0,0.07251357740184367,-0.0132264775473558,0.08574005494919947,0.5757250584903943,1.1972846843812366,0.9743038165920974,1.2209829525606457
2025-03-26,0.0790241573527004,1.0,0.015554213471590826,-0.0132264775473558,0.028780691018946626,0.39043120540106113,1.1982090147204663,0.9736554030142247,1.2227164090987743
2025-03-27,0.0784176294511593,1.0,0.06575276484413668,-0.0132264775473558,0.07897924239149248,0.5833009536275371,1.202030274704851,0.9730074209651635,1.2273725186973572
2025-03-28,0.0777026568969512,1.0,0.057515326788448944,-0.0132264775473558,0.07074180433580474,0.5845863746451185,1.205395982328948,0.9723598701577248,1.2315743435401674
2025-04-08,0.0561383313132304,1.0,-0.031,-0.0003252410054278,-0.0306747589945722,0.0,1.2034995395473136,0.9723440551492429,1.2296573473336123
2025-04-09,0.0534554874215322,1.0,-0.029941293950791807,-0.0091828093819057,-0.020758484568886106,0.0,1.2016716886784682,0.9718956536329003,1.2283682991447697
2025-04-10,0.0531627065157198,1.0,-0.01593515135538919,0.013061308919717702,-0.02899646027510689,0.19108271404318014,1.200706924649644,0.9725264603869898,1.2265623809467627
2025-04-15,0.0597537667109107,1.0,0.007772598936653364,0.0051557160004032,0.0026168829362501634,0.3823136471345385,1.2011718411790286,0.9727765519842053,1.226722670303356
2025-04-16,0.0594159919475416,1.0,0.02612297826173255,0.0051557160004032,0.02096726226132935,0.5832830974699529,1.202721607116797,0.9730267078941255,1.2279960846489735
2025-04-17,0.0590784324331132,1.0,0.06915995842125704,0.0051557160004032,0.06400424242085384,0.5882183215173605,1.2067498332876407,0.9732769281332888,1.2318112044543845
2025-04-18,0.0587410879619385,1.0,0.0939491497228743,0.0051557160004032,0.0887934337224711,1.0,1.2121799721565942,0.9735272127182378,1.237061881111882
2025-04-22,0.0525333594397277,1.0,0.0011083161782802255,0.0051557160004032,-0.004047399822122975,0.3305160749176474,1.2122471107520263,0.9737775616655195,1.2368110543495663
2025-04-24,0.0517160183467932,1.0,0.002884707984853199,0.0051557160004032,-0.0022710080155500015,0.41737922636105174,1.2124217205619363,0.9740279749916853,1.236670462237555
2025-04-25,0.051629475499257,1.0,0.0005691990046995552,0.0051557160004032,-0.004586516995703645,0.29846459265814373,1.212456216697992,0.9742784527132903,1.236386242033882
2025-04-30,0.0485097264982059,1.0,-0.01900815336242838,0.0051557160004032,-0.02416386936283158,0.2084967816781048,1.211293354415438,0.9745289948468944,1.2348750285402197
2025-05-08,0.0427712764700114,1.0,0.13118328864458817,-0.010607412377557,0.14179070102214517,1.0,1.21878186526646,0.9740095109858304,1.2430893152254965
2025-05-09,0.030880790912426,1.0,0.12271873446762208,0.0320406654929545,0.09067806897466757,0.8631795840099364,1.225856211627843,0.9755466416680677,1.2484960210346745
2025-05-13,0.0523840652304929,1.0,0.12776504498896168,0.0093798112552265,0.11838523373373519,0.7614077689978804,1.233248124078385,0.9760021377303728,1.2555000484492147
2025-05-14,0.0519444189151696,1.0,0.14048547993959737,0.0093798112552265,0.13110566868437087,0.7599887780903023,1.2413805928245325,0.9764578464700159,1.2632575215709785
2025-05-15,0.051505139781703,1.0,0.0702206903116554,0.0093798112552265,0.0608408790564289,0.5355267496293169,1.2456000548460373,0.9769137679862988,1.2669935532220957
2025-05-16,0.051066227370293,1.0,0.17060236915729635,0.0093798112552265,0.16122255790206985,0.6940093024935997,1.2554490390862134,0.97736990237857,1.2764981163618563
2025-05-21,0.0466724858867251,1.0,0.11209030737649875,0.0093798112552265,0.10271049612127225,0.7649835977070119,1.2621358171201387,0.9778262497462241,1.2827536340952268
2025-05-22,0.0457552837672787,1.0,0.10481948714905083,0.0093798112552265,0.09543967589382434,0.8963029443111303,1.268442128403885,0.9782828101887022,1.2886135005041288
2025-05-23,0.0448396877341419,1.0,0.2087373626506595,0.0093798112552265,0.199357551395433,0.8848623031254685,1.280522621424175,0.978739583805492,1.3003794890525526
2025-05-27,0.0435229913463945,1.0,0.14619047084141734,0.0093798112552265,0.13681065958619085,0.9058973664081427,1.2892884577530348,0.9791965706961273,1.3087434393200879
2025-05-28,0.0427539261248399,1.0,0.11622240425550383,0.0093798112552265,0.10684259300027733,0.6720050786942362,1.2963958480610773,0.9796537709601887,1.315402947721595
2025-05-29,0.0417171424271489,1.0,0.2254648051419908,0.0093798112552265,0.2160849938867643,0.9999999999999998,1.3096422389181823,0.9801111846973031,1.328333138214135
2025-05-30,0.0408801769239268,1.0,0.1907677565020852,-0.0910033116476473,0.2817710681497325,0.9999999999999999,1.3211253529195643,0.9754465124011422,1.3449233399531966
2025-06-03,-0.0081600661696982,0.5,0.05321946943845721,0.0045921821039709,0.04862728733448631,0.7711290333371728,1.3245549221611748,0.9756699967095792,1.3481201132221567
2025-06-04,-0.0083484306444633,0.5,0.04719355325580665,-0.1005738554442646,0.14776740870007127,0.7902657538500273,1.3276124573448391,0.9705127055728314,1.3574420007540269
2025-06-10,0.0179977206532158,1.0,0.10142009517600475,0.0206038824876313,0.08081621268837345,0.7932123151994901,1.334040359210816,0.9715028660986432,1.3627270451019826
2025-06-11,0.0495834775077344,1.0,0.08916781079050475,-0.0105858522369635,0.09975366302746824,0.7904716434444448,1.339749823607466,0.9709860532900463,1.3692212983548193
2025-06-12,0.0490789327192855,1.0,0.062452335484826954,-0.0234041073684647,0.08585644285329165,0.6415123361183528,1.343814061909366,0.9698369729871071,1.374871997522662
2025-06-13,0.0485748727767514,1.0,0.06029293352665721,-0.0134323465426201,0.07372528006927731,0.5622797860270572,1.3477535196582442,0.9691814211129656,1.3797707230854748
2025-06-17,0.0465634675150836,1.0,0.07032401270320832,-0.0134323465426201,0.08375635924582842,1.0,1.3523410716895008,0.9685263123527407,1.3853308590622067
2025-06-18,0.0460618213508181,1.0,0.08705306196693656,-0.0134323465426201,0.10048540850955666,1.0,1.3579968898155022,0.967871646406914,1.3919791267742823
2025-06-19,0.0445388751349029,1.0,0.12957292659631897,-0.0134323465426201,0.14300527313893907,0.9999999999999999,1.366295031478533,0.9672174229761695,1.401312947207831
2025-06-20,0.0436043119890843,1.0,0.15454993513154505,-0.0134323465426201,0.16798228167416515,1.0,1.3761479423172127,0.9665636417613933,1.4122349244230241
2025-06-24,0.0402120650694695,1.0,0.12559810397256993,-0.0134323465426201,0.13903045051519003,1.0,1.3843129852889795,0.9659103024636738,1.4214569592236856
2025-06-26,0.0396001678641539,1.0,0.08799250789945917,-0.0134323465426201,0.10142485444207927,0.8268699252124807,1.3901625603309495,0.9652574047843016,1.4283395366530223
2025-06-27,0.0388432190064667,1.0,0.00796091010918409,-0.0134323465426201,0.02139325665180419,0.41659317506443644,1.3907138266064902,0.9646049484247688,1.4298520652940765
2025-07-03,-0.0164250752701452,0.5,0.0626049016088352,-0.0586602786113403,0.12126518022017549,1.0,1.3949426830899474,0.961693774731119,1.4380584018546538
2025-07-08,0.0264041160153629,1.0,0.11998669593865352,-0.1530515103527274,0.2730382062913809,0.8732525457306688,1.402868637996965,0.9537392473351786,1.455521402000438
2025-07-09,0.0259728293930623,1.0,0.17814680755071582,-0.0874265816603609,0.2655733892110767,1.0,1.41441540227938,0.9493864857773457,1.4727633306285977
2025-07-10,0.0123228505688033,1.0,0.1307453970021368,0.0146586265536414,0.1160867704484954,0.8364222184489429,1.4231321121670473,0.9500775215513698,1.4808731551557248
2025-07-11,0.0222451040306634,1.0,0.14507599377258207,-0.015402035602447,0.16047802937502906,0.7997032848493367,1.4328044902227444,0.9493404581822632,1.4919343272705476
2025-07-16,0.0201786001025265,1.0,0.09773163988957673,-0.015402035602447,0.11313367549202373,0.7949006102168394,1.439500244461642,0.9486039666216646,1.4999510026587803
2025-07-17,0.019766301513949,1.0,0.1791443017282461,-0.015402035602447,0.1945463373306931,0.8294203000614496,1.4514099325471161,0.9478680464259689,1.5133424788261465
2025-07-18,0.0193543360463632,1.0,0.08570017243307453,-0.015402035602447,0.10110220803552153,1.0000000000000002,1.457389331817664,0.9471326971519155,1.5206476823593698
2025-07-22,0.0177097973245055,1.0,0.0641605603920477,-0.015402035602447,0.07956259599449471,0.8149873084989258,1.4619278652343626,0.9463979183565874,1.5264795686861778
2025-07-23,0.0172994914214916,1.0,0.06248049571412022,-0.015402035602447,0.07788253131656722,0.8007114319407831,1.466364683670635,0.9456637095974112,1.5322144984460753
2025-07-24,0.0168895162278581,1.0,0.14092372311079665,-0.015402035602447,0.15632575871324364,1.0,1.4760627582969452,0.9449300704321569,1.5433825210232122
2025-07-25,0.0164798713439344,1.0,0.07028004613181786,-0.015402035602447,0.08568208173426486,1.0,1.481084013795324,0.9441970004189377,1.5497395302458625
2025-07-29,0.0163046371784731,1.0,0.021547109314869434,-0.015402035602447,0.036949144917316434,0.5874803725377648,1.4826635615872878,0.9434644991162094,1.5525535332266276
2025-07-30,0.0164444385496917,1.0,0.0804188881831239,-0.015402035602447,0.0958209237855709,0.29468874434782205,1.488408778315598,0.9427325660827707,1.5596730335322637
2025-07-31,0.0165842783879439,1.0,-0.006757531233856136,-0.015402035602447,0.008644504368590863,0.2632287681834484,1.4879042585322209,0.9420012008777621,1.5603444109330267
2025-08-08,0.0263528223397764,1.0,0.03989673411384326,-0.1441878565120667,0.18408459062590996,0.32639898255465605,1.4908175528402472,0.9346959882115432,1.5735828226370085
2025-08-12,0.0071337285338242,1.0,0.03649349723841984,-0.0251183728188303,0.061611870057250134,0.32515813962496587,1.4934917453630365,0.9335078470049198,1.5782939597126635
2025-08-13,0.0073525289329254,1.0,0.15916841363112025,-0.0027230629205106,0.16189147655163086,0.5603757440523991,1.5045622239322232,0.9333805822849865,1.5901795817491975
2025-08-14,0.0075714244217173,1.0,0.02518994344117461,-0.0027230629205106,0.02791300636168521,0.2588829053027718,1.5064349062873428,0.9332533349149973,1.5923700140706043
2025-08-15,0.0077904150622021,1.0,0.08184029956420438,-0.0027230629205106,0.08456336248471498,0.6995509492894831,1.5123716513153422,0.9331261048925867,1.5988463774088
2025-08-19,0.0086673303829931,1.0,0.26271493792319467,-0.0027230629205106,0.2654380008437053,1.0,1.5301140184102857,0.93299889221539,1.6177774623710812
2025-08-20,0.0082915178452245,1.0,0.17289628373860255,-0.0027230629205106,0.17561934665911316,0.6850129464589716,1.542363625848481,0.9328716968810424,1.6309179667488423
2025-08-21,0.0079159852460586,1.0,0.22729483099116413,-0.0027230629205106,0.23001789391167474,1.0,1.55823953827005,0.9327445188871796,1.6478879899949948
2025-08-22,0.0075407322728264,1.0,0.27592847371503215,-0.0027230629205106,0.27865153663554276,0.9999999999999999,1.5773407971047737,0.9326173582314374,1.6682660001303615
2025-08-26,0.0051228205707183,1.0,0.07892922918099418,-0.0027230629205106,0.08165229210150478,0.3615235755908171,1.5833436482984449,0.9324902149114523,1.674825954854385
2025-08-27,0.0048564992150128,1.0,0.08317044638740494,-0.0027230629205106,0.08589350930791553,0.5781947787864292,1.5896811492055194,0.932363088924861,1.6817407375416449
2025-08-28,0.0049134136915025,1.0,0.02383311865858164,-0.0027230629205106,0.02655618157909224,0.47336569109403903,1.5915543832086352,0.9322359802693002,1.6839460771901458
2025-08-29,0.0050666383755049,1.0,-0.010907471948808058,-0.0027230629205106,-0.008184409028297458,0.4190027078759878,1.5906818622186933,0.9321088889424073,1.6832542787166433
2025-09-09,-0.0148782637760779,0.5,-0.008248908895563014,-0.0147605065377085,0.006511597642145487,0.25112339009137574,1.5900232082306538,0.9314160990177481,1.683800624513257
2025-09-10,0.0079206672967804,1.0,0.06361283852871517,-0.0368854980618962,0.10049833659061137,0.510520258483395,1.5949337272402915,0.9296674731927391,1.6918822563897418
2025-09-11,0.0080891055070637,1.0,-0.02071597568441778,-0.0131127307033293,-0.00760324498108848,0.0,1.5932652184043494,0.9290541201086908,1.69123673217476
2025-09-12,0.0082576000237086,1.0,0.021190609238445846,-0.0006171354845444,0.021807744722990244,0.6348626749683002,1.5949365701143354,0.9290254440884835,1.6930619991477256
2025-09-16,0.0089321417189529,1.0,0.0375992857815053,0.0057844798815698,0.0318148058999355,0.6770802864969006,1.5978827165896168,0.9292934050242218,1.6957153434306291
2025-09-17,0.0086229667234474,1.0,0.1487712005474688,0.0057844798815698,0.14298672066589901,0.4194537074324607,1.6090019714419024,0.9295614432485462,1.7070844607817144
2025-09-18,0.0081714672506771,1.0,0.1644783166629375,0.0057844798815698,0.1586938367813677,0.8374057971794671,1.6212991183182637,0.9298295587837493,1.7197029803320225
2025-09-19,0.0077850672571426,1.0,0.1368933995182905,0.0057844798815698,0.1311089196367207,0.36709997898795954,1.6317331391353496,0.93009775165213,1.7303289152781112
2025-09-23,0.0056903740012157,1.0,0.1224680139342058,0.0057844798815698,0.116683534052636,0.6067574686518469,1.6411861091737383,0.9303660218759938,1.7399035366545408
2025-09-24,0.0054553765286966,1.0,0.13999872719595555,0.0057844798815698,0.13421424731438575,0.7691166485115932,1.6519734028883373,0.9306343694776524,1.7508942875910403
2025-09-25,0.005460418543199,1.0,0.2210594940749691,0.0057844798815698,0.2152750141933993,1.0,1.6685525615732522,0.9309027944794241,1.768046383538656
2025-09-26,0.0055224064686658,1.0,0.09425145475115125,0.0057844798815698,0.08846697486958145,0.7790348776069428,1.6760838779739746,0.9311712969036336,1.7755561751576843
